Financial_ID,Project_ID,Fiscal_Year,Fiscal_Month,Budget_INR,Forecast_INR,Actual_Spend_INR,Capital_Expense_INR,Operational_Expense_INR,Planned_Revenue_INR,Actual_Revenue_INR,Variance_INR,Cost_Status,Finance_Manager
FIN1158,PRJ097,2026,Jun,112300000,9964540,9032812,5419687,3613124,12165833,9773413,931728,Over,V Mehta
FIN1159,PRJ097,2026,Jul,112300000,9272876,8015613,4809367,3206245,12165833,9701089,1257263,Under,S Verma
FIN1160,PRJ097,2026,Aug,112300000,9626301,9642925,5785755,3857170,12165833,12059708,-16624,Under,P Gupta
FIN1161,PRJ097,2026,Sep,112300000,9588875,8161484,4896890,3264593,12165833,13077865,1427391,Under,K Rao
FIN1162,PRJ097,2026,Oct,112300000,9040146,7910380,4746228,3164152,12165833,12872621,1129766,Over,V Mehta
FIN1163,PRJ097,2026,Nov,112300000,10112929,10148244,6088946,4059297,12165833,13863391,-35315,On Budget,N Kumar
FIN1164,PRJ097,2026,Dec,112300000,9026944,10119449,6071669,4047779,12165833,13229364,-1092505,Under,A Sharma
FIN1165,PRJ098,2026,Jan,171200000,13550536,16359993,9815995,6543997,18546666,16515532,-2809457,Over,V Mehta
FIN1166,PRJ098,2026,Feb,171200000,13168980,14010739,8406443,5604295,18546666,20703433,-841759,On Budget,V Mehta
FIN1167,PRJ098,2026,Mar,171200000,13272246,14913076,8947845,5965230,18546666,17554343,-1640830,Under,P Gupta
FIN1168,PRJ098,2026,Apr,171200000,14689145,12538607,7523164,5015442,18546666,17452693,2150538,Over,K Rao
FIN1169,PRJ098,2026,May,171200000,14921671,12727255,7636353,5090902,18546666,18067151,2194416,On Budget,N Kumar
FIN1170,PRJ098,2026,Jun,171200000,13283501,12380619,7428371,4952247,18546666,19767197,902882,Over,R Singh
FIN1171,PRJ098,2026,Jul,171200000,14961133,15383198,9229918,6153279,18546666,14366252,-422065,Under,P Gupta
FIN1172,PRJ098,2026,Aug,171200000,12916974,13822706,8293623,5529082,18546666,14480382,-905732,Over,V Mehta
FIN1173,PRJ098,2026,Sep,171200000,14850457,12733097,7639858,5093238,18546666,15500903,2117360,Under,V Mehta
FIN1174,PRJ098,2026,Oct,171200000,14658485,11690003,7014001,4676001,18546666,15028995,2968482,Under,K Rao
FIN1175,PRJ098,2026,Nov,171200000,14178097,14095069,8457041,5638027,18546666,14277712,83028,Over,N Kumar
FIN1176,PRJ098,2026,Dec,171200000,13904918,11807206,7084323,4722882,18546666,14334326,2097712,On Budget,P Gupta
FIN1177,PRJ099,2026,Jan,214100000,18819567,20896194,12537716,8358477,23194166,26016758,-2076627,Under,A Sharma
FIN1178,PRJ099,2026,Feb,214100000,18128612,14996142,8997685,5998456,23194166,20192208,3132470,Over,N Kumar
FIN1179,PRJ099,2026,Mar,214100000,18414744,14749476,8849685,5899790,23194166,22327961,3665268,Under,A Sharma
FIN1180,PRJ099,2026,Apr,214100000,16487605,21253824,12752294,8501529,23194166,21506923,-4766219,Under,N Kumar
FIN1181,PRJ099,2026,May,214100000,19254795,19559590,11735754,7823836,23194166,25006303,-304795,On Budget,S Verma
FIN1182,PRJ099,2026,Jun,214100000,16415882,18651268,11190760,7460507,23194166,26502192,-2235386,Over,R Singh
FIN1183,PRJ099,2026,Jul,214100000,17607277,17029031,10217418,6811612,23194166,19046938,578246,Under,A Sharma
FIN1184,PRJ099,2026,Aug,214100000,17337924,20767511,12460506,8307004,23194166,20142781,-3429587,On Budget,K Rao
FIN1185,PRJ099,2026,Sep,214100000,18570663,19591154,11754692,7836461,23194166,21727962,-1020491,Under,M Patel
FIN1186,PRJ099,2026,Oct,214100000,18438232,20072031,12043218,8028812,23194166,23725174,-1633799,On Budget,V Mehta
FIN1187,PRJ099,2026,Nov,214100000,19144532,18445243,11067145,7378097,23194166,26676220,699289,Under,N Kumar
FIN1188,PRJ099,2026,Dec,214100000,16728319,18099947,10859968,7239978,23194166,22376753,-1371628,On Budget,V Mehta
FIN1189,PRJ100,2026,Jan,214600000,18056243,18423775,11054265,7369510,23248333,26459835,-367532,Over,K Rao
FIN1190,PRJ100,2026,Feb,214600000,16777088,15237307,9142384,6094922,23248333,19086367,1539781,Under,N Kumar
FIN1191,PRJ100,2026,Mar,214600000,16558702,18270718,10962430,7308287,23248333,19823460,-1712016,Under,V Mehta
FIN1192,PRJ100,2026,Apr,214600000,18600755,17423698,10454218,6969479,23248333,19434383,1177057,Under,K Rao
FIN1193,PRJ100,2026,May,214600000,18582329,19131194,11478716,7652477,23248333,23456906,-548865,Under,V Mehta
FIN1194,PRJ100,2026,Jun,214600000,19030025,18537138,11122282,7414855,23248333,22380639,492887,On Budget,V Mehta
FIN1195,PRJ100,2026,Jul,214600000,19629982,15603473,9362083,6241389,23248333,18372825,4026509,On Budget,V Mehta
FIN1196,PRJ100,2026,Aug,214600000,19104107,15332535,9199521,6133014,23248333,23834073,3771572,Over,K Rao
FIN1197,PRJ100,2026,Sep,214600000,17290521,18978699,11387219,7591479,23248333,21924054,-1688178,Over,A Sharma
FIN1198,PRJ100,2026,Oct,214600000,16705163,20364845,12218907,8145938,23248333,19196774,-3659682,Under,S Verma
FIN1199,PRJ100,2026,Nov,214600000,18406886,15841781,9505068,6336712,23248333,25437077,2565105,Under,R Singh
FIN1200,PRJ100,2026,Dec,214600000,16255969,15810675,9486405,6324270,23248333,22135057,445294,Over,A Sharma
